person_name,img_name,gcp_path,img_path
Alexander_Downer,Alexander_Downer_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Alexander_Downer/Alexander_Downer_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Alexander_Downer/Alexander_Downer_0004.jpg
Alexander_Rumyantsev,Alexander_Rumyantsev_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Alexander_Rumyantsev/Alexander_Rumyantsev_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Alexander_Rumyantsev/Alexander_Rumyantsev_0002.jpg
Alice_Fisher,Alice_Fisher_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Alice_Fisher/Alice_Fisher_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Alice_Fisher/Alice_Fisher_0001.jpg
Alison_Lohman,Alison_Lohman_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Alison_Lohman/Alison_Lohman_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Alison_Lohman/Alison_Lohman_0001.jpg
Allen_Iverson,Allen_Iverson_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Allen_Iverson/Allen_Iverson_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Allen_Iverson/Allen_Iverson_0002.jpg
Amanda_Beard,Amanda_Beard_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Amanda_Beard/Amanda_Beard_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Amanda_Beard/Amanda_Beard_0002.jpg
Amanda_Bynes,Amanda_Bynes_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Amanda_Bynes/Amanda_Bynes_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Amanda_Bynes/Amanda_Bynes_0001.jpg
Amelia_Vega,Amelia_Vega_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Amelia_Vega/Amelia_Vega_0006.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Amelia_Vega/Amelia_Vega_0006.jpg
Amer_al-Saadi,Amer_al-Saadi_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Amer_al-Saadi/Amer_al-Saadi_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Amer_al-Saadi/Amer_al-Saadi_0004.jpg
Amram_Mitzna,Amram_Mitzna_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Amram_Mitzna/Amram_Mitzna_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Amram_Mitzna/Amram_Mitzna_0001.jpg
Ana_Palacio,Ana_Palacio_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ana_Palacio/Ana_Palacio_0006.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Ana_Palacio/Ana_Palacio_0006.jpg
Anders_Ebbeson,Anders_Ebbeson_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Anders_Ebbeson/Anders_Ebbeson_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Anders_Ebbeson/Anders_Ebbeson_0003.jpg
Andrei_Mikhnevich,Andrei_Mikhnevich_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Andrei_Mikhnevich/Andrei_Mikhnevich_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Andrei_Mikhnevich/Andrei_Mikhnevich_0002.jpg
Andrew_Bunner,Andrew_Bunner_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Andrew_Bunner/Andrew_Bunner_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Andrew_Bunner/Andrew_Bunner_0002.jpg
Andrew_Cuomo,Andrew_Cuomo_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Andrew_Cuomo/Andrew_Cuomo_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Andrew_Cuomo/Andrew_Cuomo_0002.jpg
Andrew_Weissmann,Andrew_Weissmann_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Andrew_Weissmann/Andrew_Weissmann_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Andrew_Weissmann/Andrew_Weissmann_0002.jpg
Andy_Hebb,Andy_Hebb_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Andy_Hebb/Andy_Hebb_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Andy_Hebb/Andy_Hebb_0001.jpg
Andy_Roddick,Andy_Roddick_0014.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Andy_Roddick/Andy_Roddick_0014.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Andy_Roddick/Andy_Roddick_0014.jpg
Angela_Lansbury,Angela_Lansbury_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Angela_Lansbury/Angela_Lansbury_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Angela_Lansbury/Angela_Lansbury_0002.jpg
Angelina_Jolie,Angelina_Jolie_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Angelina_Jolie/Angelina_Jolie_0006.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Angelina_Jolie/Angelina_Jolie_0006.jpg
Anibal_Ibarra,Anibal_Ibarra_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Anibal_Ibarra/Anibal_Ibarra_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Anibal_Ibarra/Anibal_Ibarra_0002.jpg
Ann_Veneman,Ann_Veneman_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ann_Veneman/Ann_Veneman_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Ann_Veneman/Ann_Veneman_0001.jpg
Anna_Kournikova,Anna_Kournikova_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Anna_Kournikova/Anna_Kournikova_0009.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Anna_Kournikova/Anna_Kournikova_0009.jpg
Anna_Nicole_Smith,Anna_Nicole_Smith_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Anna_Nicole_Smith/Anna_Nicole_Smith_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Anna_Nicole_Smith/Anna_Nicole_Smith_0002.jpg
Anne_Krueger,Anne_Krueger_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Anne_Krueger/Anne_Krueger_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Anne_Krueger/Anne_Krueger_0001.jpg
Anne_McLellan,Anne_McLellan_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Anne_McLellan/Anne_McLellan_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Anne_McLellan/Anne_McLellan_0002.jpg
Anneli_Jaatteenmaki,Anneli_Jaatteenmaki_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Anneli_Jaatteenmaki/Anneli_Jaatteenmaki_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Anneli_Jaatteenmaki/Anneli_Jaatteenmaki_0002.jpg
Annette_Bening,Annette_Bening_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Annette_Bening/Annette_Bening_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Annette_Bening/Annette_Bening_0002.jpg
Annette_Lu,Annette_Lu_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Annette_Lu/Annette_Lu_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Annette_Lu/Annette_Lu_0003.jpg
Anthony_Fauci,Anthony_Fauci_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg
Antonio_Trillanes,Antonio_Trillanes_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Antonio_Trillanes/Antonio_Trillanes_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Antonio_Trillanes/Antonio_Trillanes_0001.jpg
Arantxa_Sanchez-Vicario,Arantxa_Sanchez-Vicario_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arantxa_Sanchez-Vicario/Arantxa_Sanchez-Vicario_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arantxa_Sanchez-Vicario/Arantxa_Sanchez-Vicario_0001.jpg
Arianna_Huffington,Arianna_Huffington_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arianna_Huffington/Arianna_Huffington_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arianna_Huffington/Arianna_Huffington_0004.jpg
Arlen_Specter,Arlen_Specter_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arlen_Specter/Arlen_Specter_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arlen_Specter/Arlen_Specter_0001.jpg
Arminio_Fraga,Arminio_Fraga_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arminio_Fraga/Arminio_Fraga_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arminio_Fraga/Arminio_Fraga_0004.jpg
Arnaud_Clement,Arnaud_Clement_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arnaud_Clement/Arnaud_Clement_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arnaud_Clement/Arnaud_Clement_0002.jpg
Arnold_Palmer,Arnold_Palmer_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arnold_Palmer/Arnold_Palmer_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arnold_Palmer/Arnold_Palmer_0003.jpg
Arnold_Schwarzenegger,Arnold_Schwarzenegger_0019.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0019.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0019.jpg
Aron_Ralston,Aron_Ralston_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Aron_Ralston/Aron_Ralston_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Aron_Ralston/Aron_Ralston_0001.jpg
Arsinee_Khanjian,Arsinee_Khanjian_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arsinee_Khanjian/Arsinee_Khanjian_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arsinee_Khanjian/Arsinee_Khanjian_0002.jpg
Arturo_Gatti,Arturo_Gatti_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arturo_Gatti/Arturo_Gatti_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arturo_Gatti/Arturo_Gatti_0003.jpg
Arye_Mekel,Arye_Mekel_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arye_Mekel/Arye_Mekel_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Arye_Mekel/Arye_Mekel_0001.jpg
Ashanti,Ashanti_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ashanti/Ashanti_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Ashanti/Ashanti_0001.jpg
Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee_0021.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0021.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0021.jpg
Augustin_Calleri,Augustin_Calleri_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Augustin_Calleri/Augustin_Calleri_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Augustin_Calleri/Augustin_Calleri_0002.jpg
Augusto_Pinochet,Augusto_Pinochet_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Augusto_Pinochet/Augusto_Pinochet_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Augusto_Pinochet/Augusto_Pinochet_0001.jpg
Aung_San_Suu_Kyi,Aung_San_Suu_Kyi_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Aung_San_Suu_Kyi/Aung_San_Suu_Kyi_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Aung_San_Suu_Kyi/Aung_San_Suu_Kyi_0001.jpg
Azra_Akin,Azra_Akin_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Azra_Akin/Azra_Akin_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Azra_Akin/Azra_Akin_0003.jpg
Barbara_Walters,Barbara_Walters_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Barbara_Walters/Barbara_Walters_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Barbara_Walters/Barbara_Walters_0001.jpg
Barry_Alvarez,Barry_Alvarez_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Barry_Alvarez/Barry_Alvarez_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Barry_Alvarez/Barry_Alvarez_0001.jpg
Bashar_Assad,Bashar_Assad_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bashar_Assad/Bashar_Assad_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bashar_Assad/Bashar_Assad_0001.jpg
Ben_Curtis,Ben_Curtis_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ben_Curtis/Ben_Curtis_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Ben_Curtis/Ben_Curtis_0002.jpg
Benazir_Bhutto,Benazir_Bhutto_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Benazir_Bhutto/Benazir_Bhutto_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Benazir_Bhutto/Benazir_Bhutto_0002.jpg
Bernard_Landry,Bernard_Landry_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bernard_Landry/Bernard_Landry_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bernard_Landry/Bernard_Landry_0001.jpg
Bernard_Law,Bernard_Law_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bernard_Law/Bernard_Law_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bernard_Law/Bernard_Law_0001.jpg
Bernard_Lord,Bernard_Lord_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bernard_Lord/Bernard_Lord_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bernard_Lord/Bernard_Lord_0002.jpg
Bertie_Ahern,Bertie_Ahern_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bertie_Ahern/Bertie_Ahern_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bertie_Ahern/Bertie_Ahern_0002.jpg
Bertrand_Bonello,Bertrand_Bonello_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bertrand_Bonello/Bertrand_Bonello_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bertrand_Bonello/Bertrand_Bonello_0001.jpg
Bijan_Darvish,Bijan_Darvish_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bijan_Darvish/Bijan_Darvish_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bijan_Darvish/Bijan_Darvish_0002.jpg
Bill_Callahan,Bill_Callahan_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Callahan/Bill_Callahan_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Callahan/Bill_Callahan_0001.jpg
Bill_Frist,Bill_Frist_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Frist/Bill_Frist_0008.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Frist/Bill_Frist_0008.jpg
Bill_Nelson,Bill_Nelson_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Nelson/Bill_Nelson_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Nelson/Bill_Nelson_0002.jpg
Bill_Paxton,Bill_Paxton_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Paxton/Bill_Paxton_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Paxton/Bill_Paxton_0003.jpg
Billy_Crystal,Billy_Crystal_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Billy_Crystal/Billy_Crystal_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Billy_Crystal/Billy_Crystal_0001.jpg
Billy_Graham,Billy_Graham_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Billy_Graham/Billy_Graham_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Billy_Graham/Billy_Graham_0001.jpg
Binyamin_Ben-Eliezer,Binyamin_Ben-Eliezer_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Binyamin_Ben-Eliezer/Binyamin_Ben-Eliezer_0005.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Binyamin_Ben-Eliezer/Binyamin_Ben-Eliezer_0005.jpg
Blythe_Danner,Blythe_Danner_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Blythe_Danner/Blythe_Danner_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Blythe_Danner/Blythe_Danner_0001.jpg
Blythe_Hartley,Blythe_Hartley_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Blythe_Hartley/Blythe_Hartley_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Blythe_Hartley/Blythe_Hartley_0001.jpg
Bo_Pelini,Bo_Pelini_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bo_Pelini/Bo_Pelini_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bo_Pelini/Bo_Pelini_0001.jpg
Bo_Ryan,Bo_Ryan_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bo_Ryan/Bo_Ryan_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bo_Ryan/Bo_Ryan_0002.jpg
Bob_Graham,Bob_Graham_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bob_Graham/Bob_Graham_0005.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bob_Graham/Bob_Graham_0005.jpg
Bob_Hope,Bob_Hope_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bob_Hope/Bob_Hope_0007.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bob_Hope/Bob_Hope_0007.jpg
Bob_Stoops,Bob_Stoops_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bob_Stoops/Bob_Stoops_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bob_Stoops/Bob_Stoops_0003.jpg
Bobby_Goldwater,Bobby_Goldwater_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bobby_Goldwater/Bobby_Goldwater_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bobby_Goldwater/Bobby_Goldwater_0002.jpg
Bobby_Robson,Bobby_Robson_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bobby_Robson/Bobby_Robson_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bobby_Robson/Bobby_Robson_0001.jpg
Bode_Miller,Bode_Miller_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bode_Miller/Bode_Miller_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bode_Miller/Bode_Miller_0002.jpg
Bono,Bono_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bono/Bono_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bono/Bono_0003.jpg
Boris_Becker,Boris_Becker_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Boris_Becker/Boris_Becker_0006.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Boris_Becker/Boris_Becker_0006.jpg
Boris_Berezovsky,Boris_Berezovsky_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Boris_Berezovsky/Boris_Berezovsky_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Boris_Berezovsky/Boris_Berezovsky_0001.jpg
Boris_Yeltsin,Boris_Yeltsin_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Boris_Yeltsin/Boris_Yeltsin_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Boris_Yeltsin/Boris_Yeltsin_0001.jpg
Branko_Crvenkovski,Branko_Crvenkovski_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Branko_Crvenkovski/Branko_Crvenkovski_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Branko_Crvenkovski/Branko_Crvenkovski_0001.jpg
Brian_Griese,Brian_Griese_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Brian_Griese/Brian_Griese_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Brian_Griese/Brian_Griese_0001.jpg
Brian_Mulroney,Brian_Mulroney_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Brian_Mulroney/Brian_Mulroney_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Brian_Mulroney/Brian_Mulroney_0002.jpg
Bridget_Fonda,Bridget_Fonda_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bridget_Fonda/Bridget_Fonda_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bridget_Fonda/Bridget_Fonda_0003.jpg
Bridgette_Wilson-Sampras,Bridgette_Wilson-Sampras_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bridgette_Wilson-Sampras/Bridgette_Wilson-Sampras_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bridgette_Wilson-Sampras/Bridgette_Wilson-Sampras_0002.jpg
Brigitte_Boisselier,Brigitte_Boisselier_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Brigitte_Boisselier/Brigitte_Boisselier_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Brigitte_Boisselier/Brigitte_Boisselier_0002.jpg
Britney_Spears,Britney_Spears_0013.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Britney_Spears/Britney_Spears_0013.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Britney_Spears/Britney_Spears_0013.jpg
Brooke_Shields,Brooke_Shields_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Brooke_Shields/Brooke_Shields_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Brooke_Shields/Brooke_Shields_0001.jpg
Bruce_Weber,Bruce_Weber_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bruce_Weber/Bruce_Weber_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bruce_Weber/Bruce_Weber_0001.jpg
Bulent_Ecevit,Bulent_Ecevit_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bulent_Ecevit/Bulent_Ecevit_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Bulent_Ecevit/Bulent_Ecevit_0004.jpg
Butch_Davis,Butch_Davis_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Butch_Davis/Butch_Davis_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Butch_Davis/Butch_Davis_0002.jpg
Byron_Scott,Byron_Scott_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Byron_Scott/Byron_Scott_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Byron_Scott/Byron_Scott_0002.jpg
Cameron_Diaz,Cameron_Diaz_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Cameron_Diaz/Cameron_Diaz_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Cameron_Diaz/Cameron_Diaz_0003.jpg
Camilla_Parker_Bowles,Camilla_Parker_Bowles_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Camilla_Parker_Bowles/Camilla_Parker_Bowles_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Camilla_Parker_Bowles/Camilla_Parker_Bowles_0001.jpg
Candice_Bergen,Candice_Bergen_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Candice_Bergen/Candice_Bergen_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Candice_Bergen/Candice_Bergen_0002.jpg
Candie_Kung,Candie_Kung_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Candie_Kung/Candie_Kung_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Candie_Kung/Candie_Kung_0004.jpg
Carla_Del_Ponte,Carla_Del_Ponte_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Carla_Del_Ponte/Carla_Del_Ponte_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Carla_Del_Ponte/Carla_Del_Ponte_0004.jpg
Carla_Myers,Carla_Myers_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Carla_Myers/Carla_Myers_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Carla_Myers/Carla_Myers_0001.jpg
Carlo_Ancelotti,Carlo_Ancelotti_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Carlo_Ancelotti/Carlo_Ancelotti_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Carlo_Ancelotti/Carlo_Ancelotti_0003.jpg
Carlos_Bianchi,Carlos_Bianchi_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Carlos_Bianchi/Carlos_Bianchi_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Carlos_Bianchi/Carlos_Bianchi_0002.jpg
Carlos_Ghosn,Carlos_Ghosn_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Carlos_Ghosn/Carlos_Ghosn_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Carlos_Ghosn/Carlos_Ghosn_0002.jpg
Carlos_Moya,Carlos_Moya_0011.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Carlos_Moya/Carlos_Moya_0011.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Carlos_Moya/Carlos_Moya_0011.jpg
Carlos_Ruiz,Carlos_Ruiz_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Carlos_Ruiz/Carlos_Ruiz_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Carlos_Ruiz/Carlos_Ruiz_0001.jpg
Carlos_Vives,Carlos_Vives_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Carlos_Vives/Carlos_Vives_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Carlos_Vives/Carlos_Vives_0002.jpg
